season,period_type,division,game_number,course_name,player_a,player_b,source_row_a,source_row_b,source_cell_a,source_cell_b,source_color,played_state,pairing_status,evidence_type,source_workbook,source_tab,source_range,source_sha256,source_era,provenance,notes
15,season,1,3,CBE,MRDACHSHUNDS81,,8,,Q8:T8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,3,CBE,D3BB13,,9,,Q9:T9,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,3,CBE,AWESOME_KRIS,,10,,Q10:T10,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,4,LLH,MULLIGAN,,5,,U5:X5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,4,LLH,KRYS,,6,,U6:X6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,4,LLH,T-1000,,7,,U7:X7,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,4,LLH,MRDACHSHUNDS81,,8,,U8:X8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,4,LLH,D3BB13,,9,,U9:X9,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,4,LLH,AWESOME_KRIS,,10,,U10:X10,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,5,TZE,MULLIGAN,,5,,Y5:AB5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,5,TZE,KRYS,,6,,Y6:AB6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,5,TZE,T-1000,,7,,Y7:AB7,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,5,TZE,MRDACHSHUNDS81,,8,,Y8:AB8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,5,TZE,D3BB13,,9,,Y9:AB9,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,1,5,TZE,AWESOME_KRIS,,10,,Y10:AB10,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,1,TTE,SQUEEZYJIBBZ,,16,,I16:L16,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,1,TTE,CHIPNPUTT,,17,,I17:L17,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,1,TTE,CAM420,,18,,I18:L18,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,1,TTE,DAWN_SOPHIA,,19,,I19:L19,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,1,TTE,SAVRUBY,,20,,I20:L20,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,1,TTE,SOUTHERN_JEN_76,,21,,I21:L21,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,2,QVH,SQUEEZYJIBBZ,,16,,M16:P16,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,2,QVH,CHIPNPUTT,,17,,M17:P17,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,2,QVH,CAM420,,18,,M18:P18,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,2,QVH,DAWN_SOPHIA,,19,,M19:P19,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,2,QVH,SAVRUBY,,20,,M20:P20,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,2,QVH,SOUTHERN_JEN_76,,21,,M21:P21,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,3,CBE,SQUEEZYJIBBZ,,16,,Q16:T16,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,3,CBE,CHIPNPUTT,,17,,Q17:T17,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,3,CBE,CAM420,,18,,Q18:T18,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,3,CBE,DAWN_SOPHIA,,19,,Q19:T19,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,3,CBE,SAVRUBY,,20,,Q20:T20,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,3,CBE,SOUTHERN_JEN_76,,21,,Q21:T21,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,4,LLH,SQUEEZYJIBBZ,,16,,U16:X16,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,4,LLH,CHIPNPUTT,,17,,U17:X17,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,4,LLH,CAM420,,18,,U18:X18,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,4,LLH,DAWN_SOPHIA,,19,,U19:X19,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,4,LLH,SAVRUBY,,20,,U20:X20,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,4,LLH,SOUTHERN_JEN_76,,21,,U21:X21,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,5,TZE,SQUEEZYJIBBZ,,16,,Y16:AB16,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,5,TZE,CHIPNPUTT,,17,,Y17:AB17,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,5,TZE,CAM420,,18,,Y18:AB18,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,5,TZE,DAWN_SOPHIA,,19,,Y19:AB19,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,5,TZE,SAVRUBY,,20,,Y20:AB20,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,2,5,TZE,SOUTHERN_JEN_76,,21,,Y21:AB21,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,3,1,TTE,SPIRAL37,,27,,I27:L27,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,3,1,TTE,STONEYMAN69,,28,,I28:L28,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,3,1,TTE,AWKWARD,,29,,I29:L29,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,3,1,TTE,SHEZ,,30,,I30:L30,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,3,1,TTE,BMAC,,31,,I31:L31,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,3,1,TTE,SKORPZZ,,32,,I32:L32,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,3,2,QVH,SPIRAL37,,27,,M27:P27,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,3,2,QVH,STONEYMAN69,,28,,M28:P28,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,3,2,QVH,AWKWARD,,29,,M29:P29,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
15,season,3,2,QVH,SHEZ,,30,,M30:P30,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,CURRENT SEASON STROKE PLAY,15,'15'!A1:BB44,8c5df19bc858c11e5c14ea50a40735fefeff44a445efd916eded4e654b5a1283,one_sided_5_course_s10_s18,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
